SiteName,Season,SurveyYear,SurveyDate,Section,ProtectionArea,NumHumans,NumLeashedDogs,NumUnleashedDogs,NumDogsRoaming,NumDogsChasingBirds,NumDogsChasingPlovers,NumPloversDisturbed,NumHorses,NumVehicles,Notes,QCFlag,QCNotes,SectorStartTime_CALCULATED,SectorEndTime_CALCULATED
Ocean Beach,WINTER,1994,2/4/1995,1,No,32,0,2,0,0,0,0,0,0,,,,1995-02-04T15:02:00Z,1995-02-04T15:10:00Z
Ocean Beach,WINTER,1994,2/4/1995,2,No,52,0,1,3,1,0,0,0,0,,,,1995-02-04T14:45:00Z,1995-02-04T15:02:00Z
Ocean Beach,WINTER,1994,2/4/1995,3,No,52,1,1,1,0,0,0,0,0,,,,1995-02-04T14:35:00Z,1995-02-04T14:45:00Z
Ocean Beach,WINTER,1994,2/4/1995,4,Yes,63,1,0,7,0,0,0,0,0,,,,1995-02-04T14:20:00Z,1995-02-04T14:35:00Z
Ocean Beach,WINTER,1994,2/4/1995,5,Yes,54,2,1,3,0,0,0,3,0,,,,1995-02-04T14:00:00Z,1995-02-04T14:20:00Z
Ocean Beach,WINTER,1994,2/4/1995,6,Yes,32,2,3,8,0,0,0,0,0,,,,1995-02-04T13:35:00Z,1995-02-04T14:00:00Z
Ocean Beach,WINTER,1994,2/4/1995,7,Yes,40,1,4,14,0,0,0,0,0,,,,1995-02-04T13:20:00Z,1995-02-04T13:35:00Z
Ocean Beach,WINTER,1994,2/4/1995,8,Yes,23,0,3,2,0,0,0,0,0,1 fisherman,,,1995-02-04T13:20:00Z,1995-02-04T13:40:00Z
Ocean Beach,WINTER,1994,2/4/1995,9,Yes,38,1,1,6,0,0,0,4,0,1 rngr horse patrol,,,1995-02-04T13:40:00Z,1995-02-04T14:10:00Z
Ocean Beach,WINTER,1994,2/4/1995,10,Yes,27,0,1,4,1,0,0,0,0,3w/frisbee,,,1995-02-04T14:10:00Z,1995-02-04T14:20:00Z
Ocean Beach,WINTER,1994,2/4/1995,11,Yes,36,0,0,1,1,0,0,0,0,"fire,2w/ball",,,1995-02-04T14:20:00Z,1995-02-04T14:35:00Z
Ocean Beach,WINTER,1994,2/4/1995,12,Yes,44,1,3,1,0,0,0,0,0,smoldering fire,,,1995-02-04T14:35:00Z,1995-02-04T14:45:00Z
Ocean Beach,WINTER,1994,2/4/1995,13,No,32,1,0,0,0,0,0,0,0,"end 1445, no beach",,,1995-02-04T14:45:00Z,1995-02-04T14:45:00Z
Ocean Beach,WINTER,1994,2/4/1995,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1995-02-04T14:45:00Z,1995-02-04T14:45:00Z
Ocean Beach,WINTER,1994,2/9/1995,1,No,7,0,0,2,0,0,0,0,0,,,,1995-02-09T10:40:00Z,1995-02-09T10:40:00Z
Ocean Beach,WINTER,1994,2/9/1995,2,No,21,0,1,3,0,0,0,0,0,,,,1995-02-09T10:30:00Z,1995-02-09T10:40:00Z
Ocean Beach,WINTER,1994,2/9/1995,3,No,28,0,0,1,0,0,0,0,0,2 bikes,,,1995-02-09T10:22:00Z,1995-02-09T10:30:00Z
Ocean Beach,WINTER,1994,2/9/1995,4,Yes,60,1,0,2,0,0,0,0,0,,,,1995-02-09T10:06:00Z,1995-02-09T10:22:00Z
Ocean Beach,WINTER,1994,2/9/1995,5,Yes,40,1,0,3,0,0,0,2,0,,,,1995-02-09T09:47:00Z,1995-02-09T10:06:00Z
Ocean Beach,WINTER,1994,2/9/1995,6,Yes,24,0,0,2,0,0,0,0,0,,,,1995-02-09T09:30:00Z,1995-02-09T09:47:00Z
Ocean Beach,WINTER,1994,2/9/1995,7,Yes,23,0,0,1,1,0,0,0,0,,,,1995-02-09T09:20:00Z,1995-02-09T09:30:00Z
Ocean Beach,WINTER,1994,2/9/1995,8,Yes,23,0,0,5,0,0,0,0,0,,,,1995-02-09T09:25:00Z,1995-02-09T09:50:00Z
Ocean Beach,WINTER,1994,2/9/1995,9,Yes,17,3,1,3,0,0,0,0,0,,,,1995-02-09T09:50:00Z,1995-02-09T10:25:00Z
Ocean Beach,WINTER,1994,2/9/1995,10,Yes,10,14,0,1,1,0,0,0,0,,,,1995-02-09T10:25:00Z,1995-02-09T10:35:00Z
Ocean Beach,WINTER,1994,2/9/1995,11,Yes,14,0,0,3,0,0,0,0,0,,,,1995-02-09T10:35:00Z,1995-02-09T10:50:00Z
Ocean Beach,WINTER,1994,2/9/1995,12,Yes,17,0,1,3,0,0,0,0,0,,,,1995-02-09T10:50:00Z,1995-02-09T11:00:00Z
Ocean Beach,WINTER,1994,2/9/1995,13,No,11,1,2,2,0,0,0,0,0,,,,1995-02-09T11:00:00Z,1995-02-09T11:10:00Z
Ocean Beach,WINTER,1994,2/9/1995,14,No,5,0,0,0,0,0,0,0,0,,,,1995-02-09T11:10:00Z,1995-02-09T11:15:00Z
Ocean Beach,WINTER,1994,2/11/1995,1,No,15,0,0,0,0,0,0,1,0,2 kayaks,,,1995-02-11T14:44:00Z,1995-02-11T14:50:00Z
Ocean Beach,WINTER,1994,2/11/1995,2,No,69,0,0,9,0,0,0,0,0,4 fishermen,,,1995-02-11T14:32:00Z,1995-02-11T14:44:00Z
Ocean Beach,WINTER,1994,2/11/1995,3,No,29,0,0,4,0,0,0,0,0,5 surfrs(not counted,,,1995-02-11T14:24:00Z,1995-02-11T14:32:00Z
Ocean Beach,WINTER,1994,2/11/1995,4,Yes,48,1,2,8,0,0,0,0,0,2surfrs(ncntd)7kites,,,1995-02-11T14:20:00Z,1995-02-11T14:24:00Z
Ocean Beach,WINTER,1994,2/11/1995,5,Yes,28,0,2,7,0,0,0,0,0,,,,1995-02-11T13:53:00Z,1995-02-11T14:20:00Z
Ocean Beach,WINTER,1994,2/11/1995,6,Yes,25,1,3,10,1,0,0,0,0,,,,1995-02-11T13:36:00Z,1995-02-11T13:53:00Z
Ocean Beach,WINTER,1994,2/11/1995,7,Yes,11,0,0,4,0,0,0,0,0,,,,1995-02-11T13:25:00Z,1995-02-11T13:36:00Z
Ocean Beach,WINTER,1994,2/11/1995,8,Yes,36,1,3,1,0,0,0,0,0,,,,1995-02-11T13:26:00Z,1995-02-11T13:58:00Z
Ocean Beach,WINTER,1994,2/11/1995,9,Yes,45,0,15,0,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-11T13:58:00Z,1995-02-11T14:20:00Z
Ocean Beach,WINTER,1994,2/11/1995,10,Yes,28,0,4,0,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-11T14:20:00Z,1995-02-11T14:35:00Z
Ocean Beach,WINTER,1994,2/11/1995,11,Yes,30,0,5,0,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-11T14:35:00Z,1995-02-11T14:45:00Z
Ocean Beach,WINTER,1994,2/11/1995,12,Yes,37,3,6,0,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-11T14:45:00Z,1995-02-11T14:55:00Z
Ocean Beach,WINTER,1994,2/11/1995,13,No,12,0,2,0,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-11T14:55:00Z,1995-02-11T15:03:00Z
Ocean Beach,WINTER,1994,2/11/1995,14,No,10,0,2,0,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-11T15:03:00Z,1995-02-11T15:15:00Z
Ocean Beach,WINTER,1994,2/14/1995,1,No,8,0,0,0,0,0,0,0,0,,,,1995-02-14T11:35:00Z,1995-02-14T11:40:00Z
Ocean Beach,WINTER,1994,2/14/1995,2,No,11,0,0,4,1,0,0,0,0,,,,1995-02-14T11:20:00Z,1995-02-14T11:35:00Z
Ocean Beach,WINTER,1994,2/14/1995,3,No,6,0,2,1,0,0,0,0,0,,,,1995-02-14T11:10:00Z,1995-02-14T11:20:00Z
Ocean Beach,WINTER,1994,2/14/1995,4,Yes,25,0,1,1,0,0,0,0,0,,,,1995-02-14T10:55:00Z,1995-02-14T11:10:00Z
Ocean Beach,WINTER,1994,2/14/1995,5,Yes,13,1,0,0,0,0,0,0,0,,,,1995-02-14T10:10:00Z,1995-02-14T10:55:00Z
Ocean Beach,WINTER,1994,2/14/1995,6,Yes,30,3,3,2,0,0,0,0,0,,,,1995-02-14T09:40:00Z,1995-02-14T10:10:00Z
Ocean Beach,WINTER,1994,2/14/1995,7,Yes,19,0,1,1,0,0,0,0,0,,,,1995-02-14T09:25:00Z,1995-02-14T09:40:00Z
Ocean Beach,WINTER,1994,2/14/1995,8,Yes,20,0,2,0,2,0,0,0,0,2 fishermen,,,1995-02-14T09:25:00Z,1995-02-14T09:55:00Z
Ocean Beach,WINTER,1994,2/14/1995,9,Yes,30,0,0,0,0,0,0,0,0,mostly fishrmn,,,1995-02-14T09:55:00Z,1995-02-14T10:30:00Z
Ocean Beach,WINTER,1994,2/14/1995,10,Yes,12,0,0,5,3,1,0,0,0,1 HC,,,1995-02-14T10:30:00Z,1995-02-14T10:45:00Z
Ocean Beach,WINTER,1994,2/14/1995,11,Yes,5,1,0,0,0,0,0,0,0,,,,1995-02-14T10:45:00Z,1995-02-14T11:00:00Z
Ocean Beach,WINTER,1994,2/14/1995,12,Yes,1,0,0,1,0,0,0,0,0,,,,1995-02-14T11:00:00Z,1995-02-14T11:08:00Z
Ocean Beach,WINTER,1994,2/14/1995,13,No,8,0,2,3,0,0,0,0,0,hardly any beach,,,1995-02-14T11:08:00Z,1995-02-14T11:20:00Z
Ocean Beach,WINTER,1994,2/14/1995,14,No,2,0,0,1,0,0,0,0,0,,,,1995-02-14T11:20:00Z,1995-02-14T11:30:00Z
Ocean Beach,WINTER,1994,2/18/1995,1,No,115,0,0,0,0,0,0,0,0,,,,1995-02-18T15:30:00Z,1995-02-18T15:40:00Z
Ocean Beach,WINTER,1994,2/18/1995,2,No,57,1,2,0,0,0,0,0,0,,,,1995-02-18T15:15:00Z,1995-02-18T15:30:00Z
Ocean Beach,WINTER,1994,2/18/1995,3,No,70,2,7,1,0,0,0,0,0,,,,1995-02-18T15:00:00Z,1995-02-18T15:15:00Z
Ocean Beach,WINTER,1994,2/18/1995,4,Yes,90,5,1,6,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-18T14:40:00Z,1995-02-18T15:00:00Z
Ocean Beach,WINTER,1994,2/18/1995,5,Yes,60,1,6,0,0,0,0,0,0,erroneous DUvsDR???,,,1995-02-18T14:10:00Z,1995-02-18T14:40:00Z
Ocean Beach,WINTER,1994,2/18/1995,6,Yes,93,2,0,1,0,0,0,0,0,,,,1995-02-18T13:55:00Z,1995-02-18T14:10:00Z
Ocean Beach,WINTER,1994,2/18/1995,7,Yes,34,2,1,0,0,0,0,1,0,,,,1995-02-18T13:35:00Z,1995-02-18T13:55:00Z
Ocean Beach,WINTER,1994,2/18/1995,8,Yes,62,1,4,7,2,0,0,0,0,,,,1995-02-18T13:20:00Z,1995-02-18T14:05:00Z
Ocean Beach,WINTER,1994,2/18/1995,9,Yes,54,0,4,3,0,0,0,0,0,,,,1995-02-18T14:05:00Z,1995-02-18T14:45:00Z
Ocean Beach,WINTER,1994,2/18/1995,10,Yes,33,0,1,1,1,0,0,0,0,,,,1995-02-18T14:45:00Z,1995-02-18T15:00:00Z
Ocean Beach,WINTER,1994,2/18/1995,11,Yes,48,2,1,6,1,0,0,0,0,,,,1995-02-18T15:00:00Z,1995-02-18T15:15:00Z
Ocean Beach,WINTER,1994,2/18/1995,12,Yes,43,0,1,0,1,0,0,0,0,,,,1995-02-18T15:15:00Z,1995-02-18T15:21:00Z
Ocean Beach,WINTER,1994,2/18/1995,13,No,80,1,4,4,1,0,0,0,0,,,,1995-02-18T15:21:00Z,1995-02-18T15:30:00Z
Ocean Beach,WINTER,1994,2/18/1995,14,No,13,0,0,1,0,0,0,0,0,,,,1995-02-18T15:30:00Z,1995-02-18T15:40:00Z
Ocean Beach,WINTER,1994,2/22/1995,1,No,4,0,0,2,0,0,0,0,0,,,,1995-02-22T11:05:00Z,1995-02-22T11:10:00Z
Ocean Beach,WINTER,1994,2/22/1995,2,No,10,0,1,4,2,0,0,0,0,,,,1995-02-22T10:53:00Z,1995-02-22T11:05:00Z
Ocean Beach,WINTER,1994,2/22/1995,3,No,9,0,0,1,0,0,0,0,0,,,,1995-02-22T10:42:00Z,1995-02-22T10:53:00Z
Ocean Beach,WINTER,1994,2/22/1995,4,Yes,33,1,1,8,0,0,0,0,0,same golf cart,,,1995-02-22T10:24:00Z,1995-02-22T10:42:00Z
Ocean Beach,WINTER,1994,2/22/1995,5,Yes,11,0,1,0,0,0,0,0,0,same ranger truck,,,1995-02-22T10:04:00Z,1995-02-22T10:24:00Z
Ocean Beach,WINTER,1994,2/22/1995,6,Yes,14,0,0,1,0,0,0,0,2,"1 truck,1 golf cart",,,1995-02-22T09:42:00Z,1995-02-22T10:04:00Z
Ocean Beach,WINTER,1994,2/22/1995,7,Yes,18,0,1,8,1,0,1,0,0,DR dist plover,,,1995-02-22T09:25:00Z,1995-02-22T09:42:00Z
Ocean Beach,WINTER,1994,2/22/1995,8,Yes,13,0,0,3,0,0,0,0,0,,,,1995-02-22T09:25:00Z,1995-02-22T09:55:00Z
Ocean Beach,WINTER,1994,2/22/1995,9,Yes,19,0,1,2,1,0,0,0,0,1 ranger truck,,,1995-02-22T09:55:00Z,1995-02-22T10:10:00Z
Ocean Beach,WINTER,1994,2/22/1995,10,Yes,11,2,0,1,1,0,0,0,0,,,,1995-02-22T10:10:00Z,1995-02-22T10:30:00Z
Ocean Beach,WINTER,1994,2/22/1995,11,Yes,14,0,0,0,1,1,1,0,0,,,,1995-02-22T10:30:00Z,1995-02-22T10:45:00Z
Ocean Beach,WINTER,1994,2/22/1995,12,Yes,7,0,0,0,0,0,0,0,0,,,,1995-02-22T10:45:00Z,1995-02-22T10:54:00Z
Ocean Beach,WINTER,1994,2/22/1995,13,No,4,0,1,0,0,0,0,0,0,,,,1995-02-22T10:54:00Z,1995-02-22T11:05:00Z
Ocean Beach,WINTER,1994,2/22/1995,14,No,6,0,2,4,0,0,0,0,0,,,,1995-02-22T11:05:00Z,1995-02-22T11:10:00Z
Ocean Beach,WINTER,1994,2/25/1995,1,No,44,1,1,1,0,0,0,0,0,c=gull,,,1995-02-25T14:40:00Z,1995-02-25T14:45:00Z
Ocean Beach,WINTER,1994,2/25/1995,2,No,107,1,0,2,0,0,0,0,0,1metl dtectr truck,,,1995-02-25T14:30:00Z,1995-02-25T14:40:00Z
Ocean Beach,WINTER,1994,2/25/1995,3,No,82,1,2,6,0,0,0,0,0,8 passes by res vh,,,1995-02-25T14:15:00Z,1995-02-25T14:30:00Z
Ocean Beach,WINTER,1994,2/25/1995,4,Yes,137,3,1,5,1,0,0,0,1,metl dtectr vh-resrc,,,1995-02-25T13:55:00Z,1995-02-25T14:15:00Z
Ocean Beach,WINTER,1994,2/25/1995,5,Yes,27,1,1,4,0,0,0,0,0,,,,1995-02-25T13:45:00Z,1995-02-25T13:55:00Z
Ocean Beach,WINTER,1994,2/25/1995,6,Yes,20,1,1,3,0,0,0,1,0,,,,1995-02-25T13:30:00Z,1995-02-25T13:45:00Z
Ocean Beach,WINTER,1994,2/25/1995,7,Yes,43,1,2,12,1,0,0,0,0,,,,1995-02-25T13:15:00Z,1995-02-25T13:30:00Z
Ocean Beach,WINTER,1994,2/25/1995,8,Yes,19,0,0,5,2,0,0,0,0,"25surfers(nc),1hc",,,1995-02-25T13:15:00Z,1995-02-25T13:30:00Z
Ocean Beach,WINTER,1994,2/25/1995,9,Yes,38,0,0,11,2,0,0,0,0,"18surfers,2fishers",,,1995-02-25T13:30:00Z,1995-02-25T14:00:00Z
Ocean Beach,WINTER,1994,2/25/1995,10,Yes,28,0,2,1,0,0,0,0,0,7surfers-not counted,,,1995-02-25T14:00:00Z,1995-02-25T14:12:00Z
Ocean Beach,WINTER,1994,2/25/1995,11,Yes,13,0,0,0,0,0,0,0,0,8surfers-not counted,,,1995-02-25T14:12:00Z,1995-02-25T14:25:00Z
Ocean Beach,WINTER,1994,2/25/1995,12,Yes,60,0,2,7,0,0,0,0,0,"11surfers, 2 kites",,,1995-02-25T14:25:00Z,1995-02-25T14:35:00Z
Ocean Beach,WINTER,1994,2/25/1995,13,No,75,2,0,8,0,0,0,0,0,22 surfers,,,1995-02-25T14:35:00Z,1995-02-25T14:45:00Z
Ocean Beach,WINTER,1994,2/25/1995,14,No,17,1,3,4,0,0,0,0,0,"8surfers, 2fishers",,,1995-02-25T14:45:00Z,1995-02-25T14:45:00Z
Ocean Beach,WINTER,1994,2/28/1995,1,No,3,0,0,0,0,0,0,0,0,,,,1995-02-28T11:10:00Z,1995-02-28T11:15:00Z
Ocean Beach,WINTER,1994,2/28/1995,2,No,8,1,1,3,0,0,0,0,0,,,,1995-02-28T11:00:00Z,1995-02-28T11:10:00Z
Ocean Beach,WINTER,1994,2/28/1995,3,No,4,0,0,1,0,0,0,0,0,,,,1995-02-28T10:51:00Z,1995-02-28T11:00:00Z
Ocean Beach,WINTER,1994,2/28/1995,4,Yes,7,0,0,4,0,0,0,0,0,,,,1995-02-28T10:33:00Z,1995-02-28T10:51:00Z
Ocean Beach,WINTER,1994,2/28/1995,5,Yes,4,0,0,0,0,0,0,0,0,,,,1995-02-28T10:10:00Z,1995-02-28T10:33:00Z
Ocean Beach,WINTER,1994,2/28/1995,6,Yes,6,1,4,0,0,0,0,0,0,,,,1995-02-28T09:52:00Z,1995-02-28T10:10:00Z
Ocean Beach,WINTER,1994,2/28/1995,7,Yes,6,1,0,0,0,0,0,0,0,,,,1995-02-28T09:40:00Z,1995-02-28T09:52:00Z
Ocean Beach,WINTER,1994,2/28/1995,8,Yes,8,0,0,1,0,0,0,0,0,DR flushed plover,,,1995-02-28T09:50:00Z,1995-02-28T10:00:00Z
Ocean Beach,WINTER,1994,2/28/1995,9,Yes,7,0,0,4,0,0,8,0,0,"DR,hman flush plvrs",,,1995-02-28T10:00:00Z,1995-02-28T10:35:00Z
Ocean Beach,WINTER,1994,2/28/1995,10,Yes,2,0,0,1,0,0,0,0,0,,,,1995-02-28T10:35:00Z,1995-02-28T10:55:00Z
Ocean Beach,WINTER,1994,2/28/1995,11,Yes,2,0,2,1,0,0,0,0,0,,,,1995-02-28T10:55:00Z,1995-02-28T11:10:00Z
Ocean Beach,WINTER,1994,2/28/1995,12,Yes,0,0,0,0,0,0,0,0,0,,,,1995-02-28T11:10:00Z,1995-02-28T11:20:00Z
Ocean Beach,SPRING,1994,3/4/1995,1,No,21,0,0,0,0,0,0,0,0,,,,1995-03-04T14:45:00Z,1995-03-04T14:45:00Z
Ocean Beach,SPRING,1994,3/4/1995,2,No,58,0,1,4,0,0,0,0,0,,,,1995-03-04T14:40:00Z,1995-03-04T14:45:00Z
Ocean Beach,SPRING,1994,3/4/1995,3,No,52,0,6,0,0,0,0,0,0,"1bik,1whlchair,2fris",,,1995-03-04T14:18:00Z,1995-03-04T14:40:00Z
Ocean Beach,SPRING,1994,3/4/1995,4,Yes,66,0,3,5,0,0,0,0,0,"3 bikes, 1 kite",,,1995-03-04T14:10:00Z,1995-03-04T14:18:00Z
Ocean Beach,SPRING,1994,3/4/1995,5,Yes,71,0,2,2,0,0,0,0,0,,,,1995-03-04T13:57:00Z,1995-03-04T14:10:00Z
Ocean Beach,SPRING,1994,3/4/1995,6,Yes,29,0,0,2,0,0,0,0,0,,,,1995-03-04T13:42:00Z,1995-03-04T13:57:00Z
Ocean Beach,SPRING,1994,3/4/1995,7,Yes,17,0,2,2,0,0,0,0,0,,,,1995-03-04T13:35:00Z,1995-03-04T13:42:00Z
Ocean Beach,SPRING,1994,3/4/1995,8,Yes,21,0,4,0,2,0,0,0,2,2 motorcycles,,,1995-03-04T13:38:00Z,1995-03-04T14:02:00Z
Ocean Beach,SPRING,1994,3/4/1995,9,Yes,37,2,0,5,0,0,0,0,0,football game,,,1995-03-04T14:02:00Z,1995-03-04T14:31:00Z
Ocean Beach,SPRING,1994,3/4/1995,10,Yes,14,0,0,3,0,0,0,2,0,,,,1995-03-04T14:31:00Z,1995-03-04T14:46:00Z
Ocean Beach,SPRING,1994,3/4/1995,11,Yes,20,0,5,0,0,0,0,0,0,,,,1995-03-04T14:46:00Z,1995-03-04T15:00:00Z
Ocean Beach,SPRING,1994,3/4/1995,12,Yes,13,0,1,1,0,0,0,0,0,2 frisbee,,,1995-03-04T15:00:00Z,1995-03-04T15:07:00Z
Ocean Beach,SPRING,1994,3/4/1995,13,No,34,1,1,2,0,0,0,0,0,,,,1995-03-04T15:07:00Z,1995-03-04T15:15:00Z
Ocean Beach,SPRING,1994,3/4/1995,14,No,15,0,1,2,0,0,0,0,0,,,,1995-03-04T15:15:00Z,1995-03-04T15:25:00Z
Ocean Beach,SPRING,1994,3/11/1995,1,No,12,0,0,1,1,0,0,0,0,2 bikes,,,1995-03-11T15:00:00Z,1995-03-11T15:05:00Z
Ocean Beach,SPRING,1994,3/11/1995,2,No,16,0,1,0,0,0,0,0,0,,,,1995-03-11T14:48:00Z,1995-03-11T15:00:00Z
Ocean Beach,SPRING,1994,3/11/1995,3,No,12,0,1,0,0,0,0,0,0,,,,1995-03-11T14:40:00Z,1995-03-11T14:48:00Z
Ocean Beach,SPRING,1994,3/11/1995,4,Yes,30,1,0,0,0,0,0,0,0,1 kite,,,1995-03-11T14:25:00Z,1995-03-11T14:40:00Z
Ocean Beach,SPRING,1994,3/11/1995,5,Yes,10,1,2,4,3,1,0,0,0,people/dgs dbl count,,,1995-03-11T14:00:00Z,1995-03-11T14:25:00Z
Ocean Beach,SPRING,1994,3/11/1995,6,Yes,10,0,0,0,0,0,0,0,0,sect 6-4=best guess,,,1995-03-11T13:45:00Z,1995-03-11T14:00:00Z
Ocean Beach,SPRING,1994,3/11/1995,7,Yes,9,0,1,0,0,0,0,0,0,,,,1995-03-11T13:30:00Z,1995-03-11T13:45:00Z
Ocean Beach,SPRING,1994,3/11/1995,8,Yes,14,0,1,2,0,0,0,0,0,,,,1995-03-11T13:25:00Z,1995-03-11T13:55:00Z
Ocean Beach,SPRING,1994,3/11/1995,9,Yes,35,1,3,4,4,0,0,0,0,,,,1995-03-11T13:55:00Z,1995-03-11T14:15:00Z
Ocean Beach,SPRING,1994,3/11/1995,10,Yes,26,0,1,7,0,0,0,0,0,,,,1995-03-11T14:15:00Z,1995-03-11T14:35:00Z
Ocean Beach,SPRING,1994,3/11/1995,11,Yes,10,0,0,4,0,0,0,0,0,1 kite,,,1995-03-11T14:35:00Z,1995-03-11T14:50:00Z
Ocean Beach,SPRING,1994,3/11/1995,12,Yes,17,0,1,1,0,0,0,0,0,,,,1995-03-11T14:50:00Z,1995-03-11T14:56:00Z
Ocean Beach,SPRING,1994,3/11/1995,13,No,31,0,0,2,0,0,0,0,0,,,,1995-03-11T14:56:00Z,1995-03-11T15:15:00Z
Ocean Beach,SPRING,1994,3/11/1995,14,No,5,0,1,0,0,0,0,0,0,,,,1995-03-11T15:15:00Z,1995-03-11T15:15:00Z
Ocean Beach,SPRING,1994,3/14/1995,1,No,1,0,0,1,0,0,0,0,0,,,,1995-03-14T10:45:00Z,1995-03-14T10:50:00Z
Ocean Beach,SPRING,1994,3/14/1995,2,No,6,0,3,0,0,0,0,0,0,,,,1995-03-14T10:36:00Z,1995-03-14T10:45:00Z
Ocean Beach,SPRING,1994,3/14/1995,3,No,2,0,0,2,0,0,0,0,0,,,,1995-03-14T10:30:00Z,1995-03-14T10:36:00Z
Ocean Beach,SPRING,1994,3/14/1995,4,Yes,4,1,0,0,1,0,0,0,0,,,,1995-03-14T10:15:00Z,1995-03-14T10:30:00Z
Ocean Beach,SPRING,1994,3/14/1995,5,Yes,8,0,0,2,0,0,0,0,0,,,,1995-03-14T10:10:00Z,1995-03-14T10:15:00Z
Ocean Beach,SPRING,1994,3/14/1995,6,Yes,5,0,1,3,0,0,0,0,0,,,,1995-03-14T09:40:00Z,1995-03-14T10:10:00Z
Ocean Beach,SPRING,1994,3/14/1995,7,Yes,30,0,1,3,1,0,0,0,0,,,,1995-03-14T09:20:00Z,1995-03-14T09:40:00Z
Ocean Beach,SPRING,1994,3/14/1995,8,Yes,14,0,1,1,1,0,0,0,0,mostly fishrmn,,,1995-03-14T09:30:00Z,1995-03-14T09:46:00Z
Ocean Beach,SPRING,1994,3/14/1995,9,Yes,15,0,2,3,0,0,0,0,0,,,,1995-03-14T09:46:00Z,1995-03-14T10:11:00Z
Ocean Beach,SPRING,1994,3/14/1995,10,Yes,2,0,0,1,0,0,0,0,0,,,,1995-03-14T10:11:00Z,1995-03-14T10:24:00Z
Ocean Beach,SPRING,1994,3/14/1995,11,Yes,20,0,1,2,0,0,0,0,0,students/class,,,1995-03-14T10:24:00Z,1995-03-14T10:35:00Z
Ocean Beach,SPRING,1994,3/14/1995,12,Yes,19,0,1,1,1,0,0,0,0,class,,,1995-03-14T10:35:00Z,1995-03-14T10:55:00Z
Ocean Beach,SPRING,1994,3/14/1995,13,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1995-03-14T10:55:00Z,1995-03-14T10:55:00Z
Ocean Beach,SPRING,1994,3/14/1995,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1995-03-14T10:55:00Z,1995-03-14T10:55:00Z
Ocean Beach,SPRING,1994,3/18/1995,1,No,15,0,0,2,0,0,0,0,0,,,,1995-03-18T14:55:00Z,1995-03-18T14:55:00Z
Ocean Beach,SPRING,1994,3/18/1995,2,No,22,0,0,0,0,0,0,0,0,,,,1995-03-18T14:47:00Z,1995-03-18T14:55:00Z
Ocean Beach,SPRING,1994,3/18/1995,3,No,42,0,2,3,0,0,0,0,0,dead sea lion,,,1995-03-18T14:40:00Z,1995-03-18T14:47:00Z
Ocean Beach,SPRING,1994,3/18/1995,4,Yes,30,0,0,1,0,0,0,0,0,,,,1995-03-18T14:22:00Z,1995-03-18T14:40:00Z
Ocean Beach,SPRING,1994,3/18/1995,5,Yes,30,0,1,1,0,0,0,0,0,1 kite,,,1995-03-18T14:05:00Z,1995-03-18T14:22:00Z
Ocean Beach,SPRING,1994,3/18/1995,6,Yes,23,0,0,3,0,0,0,0,0,,,,1995-03-18T13:55:00Z,1995-03-18T14:05:00Z
Ocean Beach,SPRING,1994,3/18/1995,7,Yes,33,0,1,4,0,0,0,0,0,dead dog,,,1995-03-18T13:35:00Z,1995-03-18T13:55:00Z
Ocean Beach,SPRING,1994,3/18/1995,8,Yes,19,0,2,4,0,0,0,0,0,mostly fishermen,,,1995-03-18T13:50:00Z,1995-03-18T14:12:00Z
Ocean Beach,SPRING,1994,3/18/1995,9,Yes,20,0,1,1,0,0,0,0,0,mostly fishermen,,,1995-03-18T13:45:00Z,1995-03-18T13:50:00Z
Ocean Beach,SPRING,1994,3/18/1995,10,Yes,14,1,0,4,0,0,0,0,0,,,,1995-03-18T14:12:00Z,1995-03-18T14:24:00Z
Ocean Beach,SPRING,1994,3/18/1995,11,Yes,2,0,0,0,1,0,0,0,0,,,,1995-03-18T14:24:00Z,1995-03-18T14:35:00Z
Ocean Beach,SPRING,1994,3/18/1995,12,Yes,27,3,1,0,1,0,0,0,0,,,,1995-03-18T14:35:00Z,1995-03-18T14:45:00Z
Ocean Beach,SPRING,1994,3/18/1995,13,No,25,0,0,1,0,0,0,0,0,little beach,,,1995-03-18T14:45:00Z,1995-03-18T14:52:00Z
Ocean Beach,SPRING,1994,3/18/1995,14,No,18,0,0,5,0,0,0,0,0,mostly fishermen,,,1995-03-18T14:52:00Z,1995-03-18T15:00:00Z
Ocean Beach,SPRING,1994,3/22/1995,1,No,0,0,0,0,0,0,0,0,0,rain,,,1995-03-22T10:48:00Z,1995-03-22T11:00:00Z
Ocean Beach,SPRING,1994,3/22/1995,2,No,0,0,0,0,0,0,0,0,0,rain-not aborted,,,1995-03-22T10:42:00Z,1995-03-22T10:48:00Z
